,count,pair
497,1.0,"(boe,shape)"
498,1.0,"(boe,sharpli)"
499,1.0,"(boe,she)"
500,8.0,"(boe,short)"
501,1.0,"(boe,sibir)"
502,2.0,"(boe,singapor)"
503,2.0,"(boe,slower)"
504,2.0,"(boe,smash)"
505,9.0,"(boe,specif)"
506,1.0,"(boe,specul)"
507,3.0,"(boe,spend)"
508,2.0,"(boe,spread)"
509,5.0,"(boe,standard)"
510,2.0,"(boe,stark)"
511,29.0,"(boe,state)"
512,24.0,"(boe,statement)"
513,1.0,"(boe,sticker)"
514,1.0,"(boe,subject)"
515,1.0,"(boe,substanti)"
516,1.0,"(boe,suitcas)"
517,1.0,"(boe,sunw)"
518,1.0,"(boe,supplier)"
519,1.0,"(boe,swap)"
520,1.0,"(boe,swift)"
521,6.0,"(boe,switch)"
522,7.0,"(boe,taken)"
523,1.0,"(boe,tarnish)"
524,1.0,"(boe,temporari)"
525,7.0,"(boe,test)"
526,5.0,"(boe,then)"
527,1.0,"(boe,theyv)"
528,1.0,"(boe,threat)"
529,12.0,"(boe,to)"
530,8.0,"(boe,togeth)"
531,6.0,"(boe,trade)"
532,8.0,"(boe,tragedi)"
533,1.0,"(boe,tribal)"
534,7.0,"(boe,troubl)"
535,10.0,"(boe,tuesday)"
536,1.0,"(boe,twohour)"
537,2.0,"(boe,unclear)"
538,1.0,"(boe,uneas)"
539,1.0,"(boe,unfamiliar)"
540,1.0,"(boe,unknown)"
541,1.0,"(boe,unobjection)"
542,22.0,"(boe,us)"
543,1.0,"(boe,vacat)"
544,1.0,"(boe,various)"
545,4.0,"(boe,violat)"
546,2.0,"(boe,virtual)"
547,1.0,"(boe,war)"
548,8.0,"(boe,way)"
549,4.0,"(boe,were)"
550,4.0,"(boe,william)"
551,3.0,"(boe,yesterday)"
552,2.0,"(boe,you)"
553,1.0,"(boe,zero)"
554,4.0,"(max,120)"
555,1.0,"(max,1960s)"
556,2.0,"(max,200seat)"
557,3.0,"(max,2011)"
558,1.0,"(max,2018)"
559,2.0,"(max,29)"
560,1.0,"(max,3)"
561,10.0,"(max,302)"
562,3.0,"(max,50)"
563,1.0,"(max,57)"
564,5.0,"(max,610)"
565,2.0,"(max,750)"
566,1.0,"(max,85)"
567,2.0,"(max,abov)"
568,1.0,"(max,abund)"
569,1.0,"(max,accompani)"
570,5.0,"(max,across)"
571,5.0,"(max,activ)"
572,3.0,"(max,addi)"
573,12.0,"(max,addit)"
574,30.0,"(max,administr)"
575,2.0,"(max,ahead)"
576,1.0,"(max,aim)"
577,2.0,"(max,airbuss)"
578,109.0,"(max,aircraft)"
579,17.0,"(max,airplan)"
580,7.0,"(max,airport)"
581,1.0,"(max,alert)"
582,5.0,"(max,almost)"
583,58.0,"(max,american)"
584,2.0,"(max,amid)"
585,7.0,"(max,appear)"
586,2.0,"(max,argu)"
587,12.0,"(max,ask)"
588,5.0,"(max,assembl)"
589,2.0,"(max,assur)"
590,3.0,"(max,augment)"
591,1.0,"(max,backlash)"
592,1.0,"(max,backup)"
593,14.0,"(max,ban)"
594,1.0,"(max,beaten)"
595,4.0,"(max,began)"
596,1.0,"(max,beneath)"
597,25.0,"(max,bestsel)"
598,3.0,"(max,book)"
599,1.0,"(max,brace)"
600,1.0,"(max,breakdown)"
601,22.0,"(max,cancel)"
602,2.0,"(max,center)"
603,1.0,"(max,chairwoman)"
604,30.0,"(max,chang)"
605,2.0,"(max,check)"
606,2.0,"(max,coast)"
607,2.0,"(max,compar)"
608,4.0,"(max,compens)"
609,1.0,"(max,compet)"
610,5.0,"(max,complain)"
611,1.0,"(max,computer)"
612,4.0,"(max,confirm)"
613,2.0,"(max,correct)"
614,7.0,"(max,creat)"
615,9.0,"(max,custom)"
616,2.0,"(max,date)"
617,5.0,"(max,deal)"
618,7.0,"(max,decid)"
619,2.0,"(max,denni)"
620,2.0,"(max,deposit)"
621,1.0,"(max,detect)"
622,1.0,"(max,dissemin)"
623,5.0,"(max,doom)"
624,4.0,"(max,doubt)"
625,1.0,"(max,drew)"
626,1.0,"(max,durant)"
627,2.0,"(max,each)"
628,1.0,"(max,eerili)"
629,1.0,"(max,eighti)"
630,8.0,"(max,employe)"
631,3.0,"(max,end)"
632,6.0,"(max,ensur)"
633,3.0,"(max,erron)"
634,5.0,"(max,evid)"
635,4.0,"(max,exact)"
636,1.0,"(max,exclud)"
637,1.0,"(max,explan)"
638,1.0,"(max,fail)"
639,3.0,"(max,familiar)"
640,2.0,"(max,ferri)"
641,19.0,"(max,fix)"
642,1.0,"(max,flag)"
643,13.0,"(max,flew)"
644,3.0,"(max,flightcontrol)"
645,15.0,"(max,flown)"
646,4.0,"(max,focus)"
647,1.0,"(max,foil)"
648,7.0,"(max,found)"
649,5.0,"(max,four)"
650,3.0,"(max,frenet)"
651,3.0,"(max,frequent)"
652,3.0,"(max,full)"
653,5.0,"(max,garuda)"
654,1.0,"(max,germani)"
655,8.0,"(max,get)"
656,2.0,"(max,giant)"
657,2.0,"(max,gone)"
658,1.0,"(max,guardia)"
659,1.0,"(max,handl)"
660,1.0,"(max,heavi)"
661,3.0,"(max,heavili)"
662,1.0,"(max,held)"
663,3.0,"(max,how)"
664,2.0,"(max,hundr)"
665,2.0,"(max,ident)"
666,5.0,"(max,idl)"
667,8.0,"(max,if)"
668,3.0,"(max,im)"
669,1.0,"(max,improv)"
670,3.0,"(max,incorrect)"
671,1.0,"(max,increas)"
672,60.0,"(max,indonesia)"
673,1.0,"(max,inhabit)"
674,1.0,"(max,insist)"
675,1.0,"(max,instructor)"
676,1.0,"(max,intensifi)"
677,47.0,"(max,investig)"
678,1.0,"(max,invinc)"
679,45.0,"(max,it)"
680,3.0,"(max,januari)"
681,1.0,"(max,jpmorgan)"
682,3.0,"(max,juli)"
683,1.0,"(max,justifi)"
684,1.0,"(max,kayak)"
685,1.0,"(max,laid)"
686,8.0,"(max,largest)"
687,10.0,"(max,latest)"
688,1.0,"(max,lawsuit)"
689,1.0,"(max,lawyer)"
690,1.0,"(max,layout)"
691,2.0,"(max,level)"
692,5.0,"(max,live)"
693,1.0,"(max,maramotti)"
694,1.0,"(max,mcintyr)"
695,9.0,"(max,mean)"
696,4.0,"(max,mention)"
697,3.0,"(max,miami)"
698,8.0,"(max,million)"
699,1.0,"(max,misstat)"
700,49.0,"(max,model)"
701,4.0,"(max,never)"
702,7.0,"(max,newli)"
703,9.0,"(max,news)"
704,3.0,"(max,nor)"
705,4.0,"(max,noth)"
706,4.0,"(max,notif)"
707,3.0,"(max,notifi)"
708,2.0,"(max,old)"
709,1.0,"(max,oman)"
710,36.0,"(max,one)"
711,3.0,"(max,ongo)"
712,1.0,"(max,opportun)"
713,2.0,"(max,opt)"
714,4.0,"(max,origin)"
715,1.0,"(max,outofcontrol)"
716,1.0,"(max,overhead)"
717,2.0,"(max,pace)"
718,2.0,"(max,paper)"
719,6.0,"(max,past)"
720,26.0,"(max,peopl)"
721,1.0,"(max,person)"
722,1.0,"(max,poor)"
723,7.0,"(max,popular)"
724,1.0,"(max,post)"
725,6.0,"(max,power)"
726,3.0,"(max,prepar)"
727,3.0,"(max,pretti)"
728,1.0,"(max,protect)"
729,6.0,"(max,push)"
730,1.0,"(max,rate)"
731,4.0,"(max,reach)"
732,3.0,"(max,reassur)"
733,2.0,"(max,recommend)"
734,53.0,"(max,regul)"
735,3.0,"(max,relat)"
736,9.0,"(max,remain)"
737,1.0,"(max,repetit)"
738,4.0,"(max,result)"
739,2.0,"(max,revenu)"
740,2.0,"(max,right)"
741,1.0,"(max,rivalri)"
742,1.0,"(max,room)"
743,9.0,"(max,rough)"
744,1.0,"(max,runaway)"
745,119.0,"(max,said)"
746,1.0,"(max,senior)"
747,1.0,"(max,shopper)"
748,2.0,"(max,singapor)"
749,2.0,"(max,singl)"
750,2.0,"(max,singleaisl)"
751,8.0,"(max,soon)"
752,1.0,"(max,sound)"
753,1.0,"(max,special)"
754,5.0,"(max,spoke)"
755,9.0,"(max,standard)"
756,1.0,"(max,star)"
757,11.0,"(max,statement)"
758,1.0,"(max,stigma)"
759,3.0,"(max,stood)"
760,1.0,"(max,storag)"
761,3.0,"(max,stori)"
762,1.0,"(max,strike)"
763,2.0,"(max,substitut)"
764,16.0,"(max,suggest)"
765,6.0,"(max,suit)"
766,4.0,"(max,temporarili)"
767,6.0,"(max,this)"
768,11.0,"(max,three)"
769,18.0,"(max,time)"
770,1.0,"(max,tini)"
771,7.0,"(max,to)"
772,4.0,"(max,understand)"
773,1.0,"(max,until)"
774,2.0,"(max,upon)"
775,22.0,"(max,us)"
776,1.0,"(max,valid)"
777,3.0,"(max,vow)"
778,1.0,"(max,waiv)"
779,1.0,"(max,wari)"
780,1.0,"(max,wasnt)"
781,1.0,"(max,web)"
782,12.0,"(max,well)"
783,4.0,"(max,went)"
784,2.0,"(max,wheel)"
785,7.0,"(max,with)"
786,13.0,"(max,within)"
787,1.0,"(max,won)"
788,4.0,"(max,york)"
789,1.0,"(mr,12th)"
790,1.0,"(mr,150th)"
791,1.0,"(mr,17yearold)"
792,1.0,"(mr,18year)"
793,1.0,"(mr,1964)"
794,2.0,"(mr,1992)"
795,1.0,"(mr,1999)"
796,2.0,"(mr,20)"
797,3.0,"(mr,2006)"
798,6.0,"(mr,2013)"
799,4.0,"(mr,2020)"
