,count,pair
825,1.0,"(mr,collabor)"
826,1.0,"(mr,collect)"
827,1.0,"(mr,commission)"
828,1.0,"(mr,commut)"
829,19.0,"(mr,compani)"
830,2.0,"(mr,comparison)"
831,2.0,"(mr,complain)"
832,1.0,"(mr,compound)"
833,5.0,"(mr,concern)"
834,1.0,"(mr,conclus)"
835,1.0,"(mr,conductor)"
836,1.0,"(mr,congression)"
837,11.0,"(mr,continu)"
838,2.0,"(mr,contribut)"
839,5.0,"(mr,convers)"
840,1.0,"(mr,conversationi)"
841,2.0,"(mr,core)"
842,16.0,"(mr,could)"
843,18.0,"(mr,countri)"
844,1.0,"(mr,cozi)"
845,1.0,"(mr,cramp)"
846,1.0,"(mr,cross)"
847,1.0,"(mr,custodi)"
848,6.0,"(mr,custom)"
849,1.0,"(mr,cutler)"
850,1.0,"(mr,dakota)"
851,7.0,"(mr,dalit)"
852,5.0,"(mr,daniel)"
853,34.0,"(mr,de)"
854,1.0,"(mr,deep)"
855,10.0,"(mr,defend)"
856,1.0,"(mr,delic)"
857,1.0,"(mr,despic)"
858,2.0,"(mr,dime)"
859,1.0,"(mr,dingi)"
860,2.0,"(mr,discoveri)"
861,1.0,"(mr,disord)"
862,1.0,"(mr,dispar)"
863,1.0,"(mr,dissatisfact)"
864,1.0,"(mr,divert)"
865,1.0,"(mr,dna)"
866,1.0,"(mr,doe)"
867,1.0,"(mr,doubter)"
868,1.0,"(mr,downstat)"
869,2.0,"(mr,draw)"
870,1.0,"(mr,dresden)"
871,4.0,"(mr,driver)"
872,1.0,"(mr,drop)"
873,1.0,"(mr,dumbfound)"
874,1.0,"(mr,duti)"
875,14.0,"(mr,earli)"
