,Count,Word
852,1.0,christchurch
853,1.0,christen
854,2.0,christma
855,1.0,christofspiel
856,1.0,chshekharbjp
857,1.0,chulo
858,1.0,chum
859,1.0,chunki
860,17.0,church
861,1.0,ciaranlyng
862,1.0,cider
863,1.0,ciinds_
864,1.0,ciofani
865,3.0,circul
866,4.0,circumst
867,1.0,circumstanti
868,5.0,cis
869,1.0,ciskei
870,1.0,citylab
871,1.0,cityoflivermor
872,1.0,cityofnola
873,1.0,cityoforillia
874,1.0,cityoftoronto
875,1.0,civilizedwaytocommut
876,1.0,civilright
877,1.0,claiborn
878,1.0,clairetrevena
879,1.0,clan
880,5.0,clare
881,1.0,clarkemicah
882,1.0,clas
883,1.0,clasico
884,84.0,class
885,6.0,classroom
886,1.0,cleansheet
887,59.0,clear
888,3.0,clearer
889,1.0,clementon
890,2.0,clerk
891,6.0,climb
892,14.0,clinton
893,6.0,clip
894,1.0,clivegriffstar
895,1.0,clivenixon
896,1.0,cllr
897,1.0,cllr_alambr
898,2.0,cllr_julian
899,1.0,cllramalloy
900,1.0,cllrchasbooth
901,2.0,cllrjfwhite
902,1.0,cllrs
903,2.0,clobber
904,5.0,clock
905,1.0,clockworktal
906,168.0,close
907,1.0,clot
908,1.0,cloud9
909,10.0,clowncurs
910,1.0,clp
911,2.0,cmo
912,4.0,cmon
913,13.0,cnn
914,2.0,cobbl
915,1.0,cockertonmark
916,1.0,cockl
917,1.0,cocodavi
918,1.0,codeofvet
919,1.0,codida
920,1.0,cody_nolov
921,1.0,coffeeandging
922,3.0,cohn
923,4.0,coincid
924,2.0,coldfir
925,2.0,cole
926,1.0,colfax
927,1.0,coliegestud
928,1.0,collar
929,2.0,cologn
930,3.0,colt
931,2.0,coltingwetsuit
932,6.0,combin
933,1.0,comedynight
934,1.0,comer
935,1.0,comin
936,1.0,commend
937,1.0,commentsuggest
938,4.0,commission
939,1.0,communal
940,1.0,communist
941,49.0,communiti
942,1.0,communitythread
943,1.0,commuterlif
944,51.0,compar
945,1.0,comparingcontrast
946,1.0,compassrun4food
947,1.0,complainti
948,1.0,computergamepod
949,1.0,comsta
950,2.0,concentr
951,17.0,concern
952,3.0,conclud
953,3.0,conclus
954,1.0,concord
955,1.0,condescens
956,19.0,confer
957,9.0,confid
958,2.0,confidenti
959,1.0,confin
960,2.0,conflict
961,1.0,congressmen
962,2.0,connector
963,1.0,connot
964,2.0,conservative_ja
965,6.0,consider
966,1.0,considien
967,3.0,conspiraci
968,1.0,contac
969,1.0,conting
970,3.0,contractor
971,2.0,contraflow
972,6.0,contribut
973,20.0,control
974,16.0,conveni
975,5.0,convert
976,3.0,convo
977,1.0,conway
978,1.0,cooeetour
979,62.0,cool
980,2.0,coral
981,1.0,corevalu
982,1.0,coric_fox5dc
983,1.0,cornelwest
984,1.0,corni
985,24.0,correct
986,1.0,correspond
987,1.0,cortland
988,5.0,costum
989,1.0,cotv
990,5.0,cough
991,1.0,coulda
992,26.0,council
993,1.0,countdownbeen
994,2.0,counterattack
995,1.0,countrychristian
996,1.0,countrysid
997,6.0,cousin
998,2.0,cove
999,4.0,cow
1000,2.0,cowx
1001,1.0,coybig
1002,1.0,craftbeerncl
1003,3.0,cram
1004,1.0,cranki
1005,309.0,crash
1006,1.0,crashdemo
1007,1.0,crave
1008,5.0,crawley
1009,1.0,crcoyl
1010,1.0,cred
1011,1.0,creditdebit
1012,2.0,creditmarket
1013,4.0,creepi
1014,1.0,crestmont
1015,20.0,crimin
1016,2.0,crise
