,count,pair
547,1.0,"(go,loui)"
548,1.0,"(go,lrammel)"
549,4.0,"(go,lrt)"
550,1.0,"(go,lsc)"
551,1.0,"(go,lucki)"
552,1.0,"(go,lyft)"
553,3.0,"(go,made)"
554,17.0,"(go,make)"
555,2.0,"(go,middl)"
556,1.0,"(go,mikesmi30221998)"
557,1.0,"(go,mitchemwalk)"
558,1.0,"(go,mix)"
559,1.0,"(go,moldi)"
560,6.0,"(go,mom)"
561,1.0,"(go,moon)"
562,1.0,"(go,mummesota)"
563,1.0,"(go,murphyyvr)"
564,1.0,"(go,nobl)"
565,1.0,"(go,nor)"
566,2.0,"(go,north)"
567,1.0,"(go,nunbutlaughs2)"
568,1.0,"(go,nx)"
569,1.0,"(go,nypdtip)"
570,7.0,"(go,offic)"
571,4.0,"(go,old)"
572,7.0,"(go,on)"
573,20.0,"(go,one)"
574,1.0,"(go,optim)"
575,3.0,"(go,oshawa)"
576,1.0,"(go,other)"
577,3.0,"(go,outsid)"
578,2.0,"(go,over)"
579,2.0,"(go,pack)"
580,4.0,"(go,pass)"
581,1.0,"(go,passion)"
582,2.0,"(go,penni)"
583,1.0,"(go,pennysharpemlc)"
584,1.0,"(go,percent)"
585,1.0,"(go,physic)"
586,11.0,"(go,place)"
587,6.0,"(go,planet)"
588,2.0,"(go,pole)"
589,1.0,"(go,polic)"
590,1.0,"(go,pray)"
591,1.0,"(go,pre)"
592,1.0,"(go,pretend)"
593,1.0,"(go,prevent)"
594,1.0,"(go,progress)"
595,1.0,"(go,publish)"
596,1.0,"(go,purchas)"
597,1.0,"(go,qasimrashid)"
598,1.0,"(go,quot)"
599,3.0,"(go,r)"
600,4.0,"(go,read)"
601,1.0,"(go,reckless)"
602,2.0,"(go,rememb)"
603,2.0,"(go,respons)"
604,1.0,"(go,rest)"
605,1.0,"(go,retweet)"
606,1.0,"(go,rhian_i)"
607,1.0,"(go,richmond)"
608,5.0,"(go,safe)"
609,1.0,"(go,safeti)"
610,3.0,"(go,saturday)"
611,3.0,"(go,scarborough)"
612,2.0,"(go,school)"
613,1.0,"(go,scotrail)"
614,1.0,"(go,seen)"
615,1.0,"(go,sevennnnn5)"
616,1.0,"(go,shift)"
617,1.0,"(go,sing)"
618,1.0,"(go,skuuzzoo)"
619,1.0,"(go,slash)"
620,2.0,"(go,snatch)"
621,1.0,"(go,solv)"
622,6.0,"(go,some)"
623,3.0,"(go,specif)"
624,2.0,"(go,speed)"
625,3.0,"(go,stair)"
626,1.0,"(go,stare)"
627,3.0,"(go,stephens_judith)"
628,4.0,"(go,store)"
