,count,word
599,1.0,milano
600,3.0,militari
601,1.0,millionair
602,1.0,millionth
603,1.0,minim
604,1.0,ministri
605,1.0,minneapoliss
606,1.0,misfit
607,1.0,mobilityand
608,1.0,mobiloc
609,3.0,mode
610,1.0,moham
611,1.0,monochrom
612,3.0,montgomeri
613,1.0,monthslong
614,1.0,monthtipto
615,1.0,moon
616,13.0,more
617,1.0,morson
618,1.0,mosbi
619,3.0,motel
620,3.0,muchneed
621,1.0,multilevel
622,1.0,murat
623,1.0,muschi
624,1.0,musk
625,1.0,muzak
626,1.0,nadin
627,1.0,nairobi
628,1.0,nairobibas
629,1.0,nathanael
630,1.0,nationallyand
631,1.0,neena
632,1.0,neighborli
633,1.0,neon
634,1.0,newcomersinclud
635,1.0,newfangl
636,492.0,newslett
637,2.0,nightmar
638,1.0,nle
639,1.0,noaa
640,5.0,nois
641,3.0,nonemerg
642,1.0,nonisrael
643,1.0,nonsmok
644,2.0,norm
645,2.0,norman
646,1.0,noteworthi
647,3.0,notic
648,1.0,noticia
649,2.0,nra
650,1.0,numb
651,1.0,nut
652,1.0,obesityrel
653,1.0,obscen
654,2.0,obtain
655,3.0,occupi
656,3.0,oil
657,5.0,olymp
658,13.0,onlin
659,1.0,onlytheir
660,12.0,order
661,1.0,ordinari
662,8.0,orlean
663,1.0,otherstoo
664,1.0,ottomanera
665,2.0,our
666,4.0,outlin
667,14.0,over
668,3.0,overnight
669,1.0,owe
670,1.0,oxford
671,1.0,pablo
672,2.0,pack
673,2.0,packag
674,1.0,paez
675,7.0,pain
676,1.0,pandem
677,3.0,panel
678,1.0,paolucci
679,1.0,parallel
680,7.0,particip
681,9.0,pass
682,1.0,passag
683,1.0,passport
684,1.0,pavement
685,1.0,payoff
686,1.0,pea
687,1.0,pedagogi
688,2.0,peek
689,2.0,peer
690,1.0,penalti
691,1.0,peopleespeci
692,42.0,percent
693,1.0,peripheri
694,3.0,permit
695,1.0,persing
696,4.0,persist
697,3.0,perspect
698,1.0,pesticid
699,9.0,peter
700,2.0,petit
701,1.0,phillip
702,26.0,photograph
703,5.0,photographi
704,8.0,physic
705,3.0,physician
706,7.0,piec
707,3.0,pink
708,2.0,pipe
709,8.0,pittsburgh
710,3.0,planet
711,1.0,plucki
712,1.0,poland
713,10.0,poll
714,1.0,pollan
715,1.0,pont
716,6.0,popup
717,4.0,portrait
718,2.0,portsmouth
719,1.0,portug
720,1.0,portugues
721,3.0,pose
722,1.0,postal
723,1.0,postkatrina
724,1.0,postpon
725,1.0,postsandi
726,4.0,pot
727,1.0,pray
728,5.0,press
729,1.0,princeton
730,2.0,priorit
731,1.0,privaci
732,1.0,proactiv
733,1.0,problemsolv
734,1.0,processbi
735,25.0,produc
736,7.0,profession
737,36.0,professor
738,2.0,profound
739,3.0,propaganda
740,2.0,prosecut
741,1.0,prost
742,1.0,proxim
743,1.0,psa
744,1.0,pummel
745,2.0,punit
746,1.0,qualit
747,1.0,quaysid
748,1.0,queer
749,1.0,queue
750,2.0,rachel
751,1.0,railway
752,2.0,rainfal
753,1.0,rainforest
754,1.0,ratay
755,1.0,raw
756,7.0,read
757,6.0,readi
758,1.0,recogniz
759,6.0,red
760,1.0,redefin
761,1.0,reevalu
762,1.0,reinvigor
763,2.0,rejuven
764,3.0,relax
765,1.0,relink
766,4.0,reloc
767,3.0,reluct
768,9.0,rememb
769,8.0,remov
770,2.0,renn
771,5.0,renter
772,5.0,repair
773,1.0,repeat
774,1.0,replic
775,8.0,request
776,1.0,resettl
777,1.0,residentsprompt
778,3.0,respect
779,13.0,rest
780,1.0,resum
781,1.0,resurrect
782,1.0,retent
783,1.0,retrospect
784,3.0,reuter
785,17.0,reveal
786,7.0,reviv
787,1.0,revok
788,1.0,revolv
789,1.0,rhino
790,4.0,rhode
791,10.0,rider
792,1.0,rideshar
793,7.0,riker
794,38.0,rise
795,1.0,riversand
796,3.0,rob
797,4.0,robert
798,3.0,robust
799,1.0,rochest
800,1.0,roger
801,1.0,rohe
802,1.0,romem
803,1.0,rove
804,2.0,row
805,1.0,rue
806,1.0,rusher
807,11.0,safe
808,1.0,sahara
809,1.0,saintdeni
810,1.0,salvag
811,1.0,samuel
812,51.0,san
813,1.0,satir
814,4.0,saturday
815,3.0,scarc
816,4.0,scenario
817,1.0,scifi
818,4.0,scrambl
819,4.0,sculptur
820,1.0,seal
821,7.0,season
822,2.0,secondlargest
823,7.0,secret
824,16.0,seen
825,1.0,selfdefens
826,8.0,selfdriv
827,1.0,selfselect
828,2.0,sentenc
829,5.0,serious
830,2.0,serviceseveryth
831,1.0,serwer
832,5.0,sexual
833,1.0,sham
834,2.0,sharrow
835,1.0,shauna
836,3.0,sheer
837,2.0,sheinbaum
838,1.0,shock
839,1.0,shoddi
840,1.0,shooter
841,1.0,shorten
842,14.0,shot
843,1.0,shovel
844,1.0,shovelreadi
845,1.0,shown
846,1.0,shuttl
847,1.0,sibusiso
848,1.0,sicker
849,1.0,sight
850,14.0,sign
851,1.0,signag
852,11.0,simpl
853,3.0,situat
854,1.0,skate
855,1.0,skew
856,1.0,slip
857,5.0,smallscal
858,16.0,smart
859,4.0,smartphon
860,1.0,smithsonian
861,1.0,snowpocalyps
862,4.0,sociologist
863,2.0,soften
864,2.0,solo
865,1.0,solomon
866,1.0,solutionari
867,10.0,solv
868,1.0,solveth
869,9.0,some
870,6.0,someon
871,1.0,son
872,1.0,sonoma
873,1.0,sorri
874,1.0,soughtaft
875,5.0,sourc
876,75.0,space
877,1.0,sparser
878,18.0,special
879,1.0,specimenshav
880,2.0,speck
881,1.0,spector
882,2.0,spectrum
883,1.0,spell
884,4.0,spent
885,2.0,spotti
886,1.0,spruce
887,1.0,stabl
888,1.0,staci
889,1.0,stagger
890,10.0,stand
891,3.0,stapl
892,42.0,start
893,6.0,statist
894,1.0,statsbas
895,3.0,steep
896,5.0,stephani
897,1.0,stoppag
898,16.0,storm
899,8.0,stranger
900,1.0,straw
901,1.0,stream
902,3.0,strict
903,1.0,stringent
904,2.0,strive
905,2.0,stronger
906,1.0,stubbl
907,4.0,stuck
908,4.0,studio
909,3.0,stunt
910,2.0,sturdi
911,1.0,subdivis
912,28.0,success
913,6.0,suffer
914,1.0,sugar
915,8.0,summer
916,4.0,summit
917,1.0,sundown
918,1.0,superhero
919,5.0,suppress
920,2.0,suspend
921,1.0,suspicion
922,1.0,suwon
923,1.0,suzann
924,1.0,svati
925,1.0,sweepstak
926,1.0,swell
927,1.0,syke
928,1.0,systemat
929,1.0,tacloban
930,1.0,tacoma
931,3.0,tactic
932,1.0,taft
933,68.0,take
934,3.0,talent
935,2.0,tanveer
936,1.0,taxbreak
937,1.0,taxim
938,1.0,taxprepar
939,3.0,teacher
940,11.0,team
941,1.0,technologyor
942,2.0,teeth
943,1.0,telegram
944,1.0,telemat
945,2.0,temporarili
946,3.0,ten
947,1.0,tenfold
948,1.0,tercera
949,1.0,terrifi
950,4.0,territori
951,3.0,terrorist
952,1.0,texoco
953,1.0,that80
954,163.0,the
955,1.0,the2005
956,2.0,thenmayor
957,3.0,theori
958,37.0,thing
959,2.0,thompson
960,1.0,threestori
961,1.0,threeweek
962,1.0,threewheel
963,1.0,threshold
964,6.0,thursday
965,1.0,thwart
966,1.0,tianjin
967,1.0,tiger
968,2.0,tip
969,1.0,toe
970,1.0,tore
971,5.0,tourist
972,1.0,townand
973,3.0,transfer
974,14.0,trend
975,1.0,tricycl
976,2.0,trigger
977,4.0,triumph
978,1.0,troop
979,14.0,trust
980,2.0,tsarnaev
981,1.0,tsunami
982,35.0,turn
983,2.0,turner
984,1.0,turtl
985,1.0,tusk
986,1.0,twohour
987,3.0,type
988,1.0,unabl
989,2.0,unarm
990,1.0,unbundl
991,3.0,under
992,4.0,underground
993,1.0,undermin
994,19.0,understand
995,1.0,underutil
996,1.0,underway
997,1.0,undo
998,7.0,uniqu
999,9.0,unlik
1000,1.0,unlock
1001,1.0,unpaid
